sku,front_image,back_image,card_number,name,set_name,rarity,condition_display,condition_assumption,variant_status,variant_1st_edition,variant_shadowless,variant_unlimited,variant_promo,variant_confidence,variant_note,lp_reference_price,ebay_price,listing_bucket,needs_review,method,first_edition_auto_score,first_edition_auto_template,first_edition_auto_crop
B02-C192,cards/binder_2/card_192_front.jpg,cards/binder_2/card_192_back.jpg,69/82,Voltorb,Team Rocket,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,-0.1208,B01-C110,output/first_edition_review_crops_clean/B02-C192__Team Rocket__69_82__Voltorb.jpg
B02-C193,cards/binder_2/card_193_front.jpg,cards/binder_2/card_193_back.jpg,56/82,Ekans,Team Rocket,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.4091,B01-C032,output/first_edition_review_crops_clean/B02-C193__Team Rocket__56_82__Ekans.jpg
B02-C194,cards/binder_2/card_194_front.jpg,cards/binder_2/card_194_back.jpg,45/64,Rhydon,Jungle,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.1814,B01-C110,output/first_edition_review_crops_clean/B02-C194__Jungle__45_64__Rhydon.jpg
B02-C195,cards/binder_2/card_195_front.jpg,cards/binder_2/card_195_back.jpg,52/62,Omanyte,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.2007,B01-C032,output/first_edition_review_crops_clean/B02-C195__Fossil__52_62__Omanyte.jpg
B02-C196,cards/binder_2/card_196_front.jpg,cards/binder_2/card_196_back.jpg,41/102,Seel,Base,Uncommon,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,,NO,vision_full_card_api_validated,0.2488,B01-C057,output/first_edition_review_crops_clean/B02-C196__Base__41_102__Seel.jpg
B02-C197,cards/binder_2/card_197_front.jpg,cards/binder_2/card_197_back.jpg,40/82,Dark Machoke,Team Rocket,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,fixed_by_card_number_api,0.0777,B01-C032,output/first_edition_review_crops_clean/B02-C197__Team Rocket__40_82__Dark Machoke.jpg
B02-C198,cards/binder_2/card_198_front.jpg,cards/binder_2/card_198_back.jpg,38/62,Kingler,Fossil,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.1790,B01-C032,output/first_edition_review_crops_clean/B02-C198__Fossil__38_62__Kingler.jpg
B02-C199,cards/binder_2/card_199_front.jpg,cards/binder_2/card_199_back.jpg,43/64,Primeape,Jungle,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.2635,B01-C032,output/first_edition_review_crops_clean/B02-C199__Jungle__43_64__Primeape.jpg
B02-C200,cards/binder_2/card_200_front.jpg,cards/binder_2/card_200_back.jpg,59/102,Poliwag,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,,NO,vision_full_card_api_validated,0.2391,B01-C110,output/first_edition_review_crops_clean/B02-C200__Base__59_102__Poliwag.jpg
B02-C201,cards/binder_2/card_201_front.jpg,cards/binder_2/card_201_back.jpg,52/64,Exeggcute,Jungle,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.2142,B01-C032,output/first_edition_review_crops_clean/B02-C201__Jungle__52_64__Exeggcute.jpg
B02-C202,cards/binder_2/card_202_front.jpg,cards/binder_2/card_202_back.jpg,61/102,Rattata,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,,NO,vision_full_card_api_validated,0.0002,B01-C057,output/first_edition_review_crops_clean/B02-C202__Base__61_102__Rattata.jpg
B02-C203,cards/binder_2/card_203_front.jpg,cards/binder_2/card_203_back.jpg,86/130,Pidgey,Base Set 2,Common,LP/MP,MP,unlimited_or_normal,NO,NOT_APPLICABLE,YES,NO,MEDIUM,No special 1st Edition/Shadowless variant expected.,,,,NO,vision_full_card_api_validated,,,
B02-C204,cards/binder_2/card_204_front.jpg,cards/binder_2/card_204_back.jpg,57/62,Zubat,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.2631,B01-C110,output/first_edition_review_crops_clean/B02-C204__Fossil__57_62__Zubat.jpg
B02-C205,cards/binder_2/card_205_front.jpg,cards/binder_2/card_205_back.jpg,60/64,Pikachu,Jungle,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,-0.1141,B01-C032,output/first_edition_review_crops_clean/B02-C205__Jungle__60_64__Pikachu.jpg
B02-C206,cards/binder_2/card_206_front.jpg,cards/binder_2/card_206_back.jpg,57/62,Zubat,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,fixed_from_saved_vision_or_visual_confirmation,0.2245,B01-C032,output/first_edition_review_crops_clean/B02-C206__Fossil__57_62__Zubat.jpg
B02-C207,cards/binder_2/card_207_front.jpg,cards/binder_2/card_207_back.jpg,58/102,Pikachu,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,,NO,vision_full_card_api_validated,-0.0366,B01-C110,output/first_edition_review_crops_clean/B02-C207__Base__58_102__Pikachu.jpg
B02-C208,cards/binder_2/card_208_front.jpg,cards/binder_2/card_208_back.jpg,49/62,Horsea,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.2588,B01-C057,output/first_edition_review_crops_clean/B02-C208__Fossil__49_62__Horsea.jpg
B02-C209,cards/binder_2/card_209_front.jpg,cards/binder_2/card_209_back.jpg,31/62,Arbok,Fossil,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.3220,B01-C057,output/first_edition_review_crops_clean/B02-C209__Fossil__31_62__Arbok.jpg
B02-C210,cards/binder_2/card_210_front.jpg,cards/binder_2/card_210_back.jpg,37/62,Graveler,Fossil,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,fixed_from_saved_vision_or_visual_confirmation,0.2459,B01-C032,output/first_edition_review_crops_clean/B02-C210__Fossil__37_62__Graveler.jpg
B02-C211,cards/binder_2/card_211_front.jpg,cards/binder_2/card_211_back.jpg,49/64,Bellsprout,Jungle,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.4371,B01-C032,output/first_edition_review_crops_clean/B02-C211__Jungle__49_64__Bellsprout.jpg
B02-C212,cards/binder_2/card_212_front.jpg,cards/binder_2/card_212_back.jpg,38/62,Kingler,Fossil,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.2362,B01-C032,output/first_edition_review_crops_clean/B02-C212__Fossil__38_62__Kingler.jpg
B02-C213,cards/binder_2/card_213_front.jpg,cards/binder_2/card_213_back.jpg,52/62,Omanyte,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.2607,B01-C032,output/first_edition_review_crops_clean/B02-C213__Fossil__52_62__Omanyte.jpg
B02-C214,cards/binder_2/card_214_front.jpg,cards/binder_2/card_214_back.jpg,53/64,Goldeen,Jungle,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.1956,B01-C032,output/first_edition_review_crops_clean/B02-C214__Jungle__53_64__Goldeen.jpg
B02-C215,cards/binder_2/card_215_front.jpg,cards/binder_2/card_215_back.jpg,50/62,Kabuto,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.1240,B01-C032,output/first_edition_review_crops_clean/B02-C215__Fossil__50_62__Kabuto.jpg
B02-C216,cards/binder_2/card_216_front.jpg,cards/binder_2/card_216_back.jpg,57/102,Pidgey,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,,NO,vision_full_card_api_validated,-0.2779,B01-C032,output/first_edition_review_crops_clean/B02-C216__Base__57_102__Pidgey.jpg
B02-C217,cards/binder_2/card_217_front.jpg,cards/binder_2/card_217_back.jpg,53/82,Dratini,Team Rocket,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.0080,B01-C057,output/first_edition_review_crops_clean/B02-C217__Team Rocket__53_82__Dratini.jpg
B02-C218,cards/binder_2/card_218_front.jpg,cards/binder_2/card_218_back.jpg,35/64,Exeggutor,Jungle,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.2713,B01-C032,output/first_edition_review_crops_clean/B02-C218__Jungle__35_64__Exeggutor.jpg
B02-C219,cards/binder_2/card_219_front.jpg,cards/binder_2/card_219_back.jpg,52/64,Exeggcute,Jungle,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.2764,B01-C032,output/first_edition_review_crops_clean/B02-C219__Jungle__52_64__Exeggcute.jpg
B02-C220,cards/binder_2/card_220_front.jpg,cards/binder_2/card_220_back.jpg,66/82,Rattata,Team Rocket,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.0062,B01-C032,output/first_edition_review_crops_clean/B02-C220__Team Rocket__66_82__Rattata.jpg
B02-C221,cards/binder_2/card_221_front.jpg,cards/binder_2/card_221_back.jpg,62/64,Spearow,Jungle,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,-0.0727,B01-C032,output/first_edition_review_crops_clean/B02-C221__Jungle__62_64__Spearow.jpg
B02-C222,cards/binder_2/card_222_front.jpg,cards/binder_2/card_222_back.jpg,57/64,Nidoran ♀,Jungle,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,fixed_by_card_number_api,0.3151,B01-C032,output/first_edition_review_crops_clean/B02-C222__Jungle__57_64__Nidoran _.jpg
B02-C223,cards/binder_2/card_223_front.jpg,cards/binder_2/card_223_back.jpg,35/62,Golduck,Fossil,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.2971,B01-C057,output/first_edition_review_crops_clean/B02-C223__Fossil__35_62__Golduck.jpg
B02-C224,cards/binder_2/card_224_front.jpg,cards/binder_2/card_224_back.jpg,46/75,Scyther,Neo Discovery,Uncommon,LP/MP,MP,first_edition_confirmed,YES,NOT_APPLICABLE,NO,NO,HIGH,Confirmed from top-100 first-edition review PDF; first 16 rows only.,,,,NO,vision_full_card_api_validated,0.5247,B01-C032,output/first_edition_review_crops_clean/B02-C224__Neo Discovery__46_75__Scyther.jpg
B02-C225,cards/binder_2/card_225_front.jpg,cards/binder_2/card_225_back.jpg,40/62,Omastar,Fossil,Uncommon,LP/MP,MP,first_edition_confirmed,YES,NOT_APPLICABLE,NO,NO,HIGH,Confirmed from top-100 first-edition review PDF; first 16 rows only.,,,,NO,vision_full_card_api_validated,0.6130,B01-C032,output/first_edition_review_crops_clean/B02-C225__Fossil__40_62__Omastar.jpg
