sku,front_image,back_image,card_number,name,set_name,rarity,condition_display,condition_assumption,variant_status,variant_1st_edition,variant_shadowless,variant_unlimited,variant_promo,variant_confidence,variant_note,lp_reference_price,ebay_price,listing_bucket,needs_review,method,first_edition_auto_score,first_edition_auto_template,first_edition_auto_crop,pricing_variant,pricing_search_query,tcgplayer_market_price,tcg_reference_note,ebay_sold_low,ebay_sold_mid,ebay_sold_high,chosen_price,pricing_notes,listing_title,listing_description,comp_titles,comp_prices
B02-C024,cards/binder_2/card_24_front.jpg,cards/binder_2/card_24_back.jpg,53/82,Dratini,Team Rocket,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,-0.4145,B01-C032,output/first_edition_review_crops_clean/B02-C024__Team Rocket__53_82__Dratini.jpg,Unlimited,Pokemon Dratini 53/82 Team Rocket Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Dratini 53/82 Team Rocket LP/MP,"Dratini 53/82 from Team Rocket.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C025,cards/binder_2/card_25_front.jpg,cards/binder_2/card_25_back.jpg,52/62,Omanyte,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.3258,B01-C057,output/first_edition_review_crops_clean/B02-C025__Fossil__52_62__Omanyte.jpg,Unlimited,Pokemon Omanyte 52/62 Fossil Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Omanyte 52/62 Fossil LP/MP,"Omanyte 52/62 from Fossil.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C026,cards/binder_2/card_26_front.jpg,cards/binder_2/card_26_back.jpg,66/102,Tangela,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,bulk,NO,vision_full_card_api_validated,0.2042,B01-C057,output/first_edition_review_crops_clean/B02-C026__Base__66_102__Tangela.jpg,Unlimited,Pokemon Tangela 66/102 Base Unlimited MP,1.17,TCGPLAYER_MARKET,,,,0.82,TCG_API_REFERENCE_ESTIMATE_70_PERCENT_FOR_LP_MP,Pokemon Tangela 66/102 Base LP/MP,"Tangela 66/102 from Base.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C027,cards/binder_2/card_27_front.jpg,cards/binder_2/card_27_back.jpg,52/62,Omanyte,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.3335,B01-C057,output/first_edition_review_crops_clean/B02-C027__Fossil__52_62__Omanyte.jpg,Unlimited,Pokemon Omanyte 52/62 Fossil Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Omanyte 52/62 Fossil LP/MP,"Omanyte 52/62 from Fossil.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C028,cards/binder_2/card_28_front.jpg,cards/binder_2/card_28_back.jpg,56/102,Onix,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,bulk,NO,vision_full_card_api_validated,0.1478,B01-C057,output/first_edition_review_crops_clean/B02-C028__Base__56_102__Onix.jpg,Unlimited,Pokemon Onix 56/102 Base Unlimited MP,1.10,TCGPLAYER_MARKET,,,,0.77,TCG_API_REFERENCE_ESTIMATE_70_PERCENT_FOR_LP_MP,Pokemon Onix 56/102 Base LP/MP,"Onix 56/102 from Base.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C029,cards/binder_2/card_29_front.jpg,cards/binder_2/card_29_back.jpg,61/64,Rhyhorn,Jungle,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.0638,B01-C110,output/first_edition_review_crops_clean/B02-C029__Jungle__61_64__Rhyhorn.jpg,Unlimited,Pokemon Rhyhorn 61/64 Jungle Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Rhyhorn 61/64 Jungle LP/MP,"Rhyhorn 61/64 from Jungle.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C030,cards/binder_2/card_30_front.jpg,cards/binder_2/card_30_back.jpg,34/62,Golbat,Fossil,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.1882,B01-C057,output/first_edition_review_crops_clean/B02-C030__Fossil__34_62__Golbat.jpg,Unlimited,Pokemon Golbat 34/62 Fossil Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Golbat 34/62 Fossil LP/MP,"Golbat 34/62 from Fossil.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C031,cards/binder_2/card_31_front.jpg,cards/binder_2/card_31_back.jpg,45/102,Caterpie,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,bulk,NO,vision_full_card_api_validated,0.2952,B01-C032,output/first_edition_review_crops_clean/B02-C031__Base__45_102__Caterpie.jpg,Unlimited,Pokemon Caterpie 45/102 Base Unlimited MP,1.05,TCGPLAYER_MARKET,,,,0.73,TCG_API_REFERENCE_ESTIMATE_70_PERCENT_FOR_LP_MP,Pokemon Caterpie 45/102 Base LP/MP,"Caterpie 45/102 from Base.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C032,cards/binder_2/card_32_front.jpg,cards/binder_2/card_32_back.jpg,50/64,Cubone,Jungle,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.1385,B01-C032,output/first_edition_review_crops_clean/B02-C032__Jungle__50_64__Cubone.jpg,Unlimited,Pokemon Cubone 50/64 Jungle Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Cubone 50/64 Jungle LP/MP,"Cubone 50/64 from Jungle.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C033,cards/binder_2/card_33_front.jpg,cards/binder_2/card_33_back.jpg,66/82,Rattata,Team Rocket,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,-0.1809,B01-C057,output/first_edition_review_crops_clean/B02-C033__Team Rocket__66_82__Rattata.jpg,Unlimited,Pokemon Rattata 66/82 Team Rocket Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Rattata 66/82 Team Rocket LP/MP,"Rattata 66/82 from Team Rocket.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C034,cards/binder_2/card_34_front.jpg,cards/binder_2/card_34_back.jpg,58/82,Koffing,Team Rocket,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.3150,B01-C032,output/first_edition_review_crops_clean/B02-C034__Team Rocket__58_82__Koffing.jpg,Unlimited,Pokemon Koffing 58/82 Team Rocket Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Koffing 58/82 Team Rocket LP/MP,"Koffing 58/82 from Team Rocket.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C035,cards/binder_2/card_35_front.jpg,cards/binder_2/card_35_back.jpg,62/64,Spearow,Jungle,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,-0.1959,B01-C110,output/first_edition_review_crops_clean/B02-C035__Jungle__62_64__Spearow.jpg,Unlimited,Pokemon Spearow 62/64 Jungle Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Spearow 62/64 Jungle LP/MP,"Spearow 62/64 from Jungle.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C036,cards/binder_2/card_36_front.jpg,cards/binder_2/card_36_back.jpg,69/82,Voltorb,Team Rocket,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,-0.2732,B01-C032,output/first_edition_review_crops_clean/B02-C036__Team Rocket__69_82__Voltorb.jpg,Unlimited,Pokemon Voltorb 69/82 Team Rocket Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Voltorb 69/82 Team Rocket LP/MP,"Voltorb 69/82 from Team Rocket.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C037,cards/binder_2/card_37_front.jpg,cards/binder_2/card_37_back.jpg,53/82,Dratini,Team Rocket,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.0643,B01-C110,output/first_edition_review_crops_clean/B02-C037__Team Rocket__53_82__Dratini.jpg,Unlimited,Pokemon Dratini 53/82 Team Rocket Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Dratini 53/82 Team Rocket LP/MP,"Dratini 53/82 from Team Rocket.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C038,cards/binder_2/card_38_front.jpg,cards/binder_2/card_38_back.jpg,62/102,Sandshrew,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,bulk,NO,vision_full_card_api_validated,0.2952,B01-C032,output/first_edition_review_crops_clean/B02-C038__Base__62_102__Sandshrew.jpg,Unlimited,Pokemon Sandshrew 62/102 Base Unlimited MP,0.88,TCGPLAYER_MARKET,,,,0.62,TCG_API_REFERENCE_ESTIMATE_70_PERCENT_FOR_LP_MP,Pokemon Sandshrew 62/102 Base LP/MP,"Sandshrew 62/102 from Base.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C039,cards/binder_2/card_39_front.jpg,cards/binder_2/card_39_back.jpg,47/82,Magikarp,Team Rocket,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.2160,B01-C057,output/first_edition_review_crops_clean/B02-C039__Team Rocket__47_82__Magikarp.jpg,Unlimited,Pokemon Magikarp 47/82 Team Rocket Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Magikarp 47/82 Team Rocket LP/MP,"Magikarp 47/82 from Team Rocket.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C040,cards/binder_2/card_40_front.jpg,cards/binder_2/card_40_back.jpg,58/64,Oddish,Jungle,Common,LP/MP,MP,first_edition_confirmed,YES,NOT_APPLICABLE,NO,NO,HIGH,Confirmed from top-100 first-edition review PDF; first 16 rows only.,,,single_or_1st_ed_group,NO,vision_full_card_api_validated,0.8323,B01-C032,output/first_edition_review_crops_clean/B02-C040__Jungle__58_64__Oddish.jpg,1st Edition,Pokemon Oddish 58/64 Jungle 1st Edition MP,,,0.73,1.27,1.75,1.49,APIFY_SOLD_COMPS_PRIORITY_CARD,Pokemon Oddish 58/64 Jungle 1st Edition LP/MP,"Oddish 58/64 from Jungle.
Variant: 1st Edition.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.","Pokemon TCG  - Jungle 1st ed. (1999) Pick Your Card, Complete Your Set NM-HP || Pokémon TCG Oddish 58/64 Jungle 1st Edition Regular Common Dutch 50 HP || 1999 - Pokemon TCG - Jungle Set - Pick Your WOTC Card (s) - 1st Ed & Unlimited || 💥 ODDISH # 58/64 Jungle 1st Edition Stamp Non Holo Foil Pokemon 1999 Vintage || Pokemon Cards Jungle Set make your selection 90's Original || Pokemon - Jungle Unlimited - Non-Holo - Singles || Pokemon Card TCG - Jungle - Common & Uncommon - Pick your Card! || Oddish 58/64 Pokemon TCG WOTC Jungle Common Moderate Play MP || Pokemon - Jungle WOTC Singles - Choose Your Card || 1999 Pokemon Jungle 1st Edition Oddish #58/64",0.73 | 0.99 | 0.99 | 0.99 | 1.34 | 1.34 | 1.35 | 1.49 | 1.69 | 1.75
B02-C041,cards/binder_2/card_41_front.jpg,cards/binder_2/card_41_back.jpg,67/102,Voltorb,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,small_lot_or_single,NO,vision_full_card_api_validated,-0.1675,B01-C032,output/first_edition_review_crops_clean/B02-C041__Base__67_102__Voltorb.jpg,Unlimited,Pokemon Voltorb 67/102 Base Unlimited MP,4.68,TCGPLAYER_MARKET,,,,3.28,TCG_API_REFERENCE_ESTIMATE_70_PERCENT_FOR_LP_MP,Pokemon Voltorb 67/102 Base LP/MP,"Voltorb 67/102 from Base.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C042,cards/binder_2/card_42_front.jpg,cards/binder_2/card_42_back.jpg,38/102,Poliwhirl,Base,Uncommon,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,bulk,NO,vision_full_card_api_validated,0.2401,B01-C057,output/first_edition_review_crops_clean/B02-C042__Base__38_102__Poliwhirl.jpg,Unlimited,Pokemon Poliwhirl 38/102 Base Unlimited MP,1.68,TCGPLAYER_MARKET,,,,1.18,TCG_API_REFERENCE_ESTIMATE_70_PERCENT_FOR_LP_MP,Pokemon Poliwhirl 38/102 Base LP/MP,"Poliwhirl 38/102 from Base.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C043,cards/binder_2/card_43_front.jpg,cards/binder_2/card_43_back.jpg,30/102,Ivysaur,Base,Uncommon,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,small_lot_or_single,NO,vision_full_card_api_validated,0.1364,B01-C057,output/first_edition_review_crops_clean/B02-C043__Base__30_102__Ivysaur.jpg,Unlimited,Pokemon Ivysaur 30/102 Base Unlimited MP,2.86,TCGPLAYER_MARKET,,,,2.00,TCG_API_REFERENCE_ESTIMATE_70_PERCENT_FOR_LP_MP,Pokemon Ivysaur 30/102 Base LP/MP,"Ivysaur 30/102 from Base.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C044,cards/binder_2/card_44_front.jpg,cards/binder_2/card_44_back.jpg,24/102,Charmeleon,Base,Uncommon,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,bulk,NO,vision_full_card_api_validated,0.3025,B01-C032,output/first_edition_review_crops_clean/B02-C044__Base__24_102__Charmeleon.jpg,Unlimited,Pokemon Charmeleon 24/102 Base Unlimited MP,2.21,TCGPLAYER_MARKET,,,,1.55,TCG_API_REFERENCE_ESTIMATE_70_PERCENT_FOR_LP_MP,Pokemon Charmeleon 24/102 Base LP/MP,"Charmeleon 24/102 from Base.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C045,cards/binder_2/card_45_front.jpg,cards/binder_2/card_45_back.jpg,47/82,Magikarp,Team Rocket,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.2984,B01-C032,output/first_edition_review_crops_clean/B02-C045__Team Rocket__47_82__Magikarp.jpg,Unlimited,Pokemon Magikarp 47/82 Team Rocket Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Magikarp 47/82 Team Rocket LP/MP,"Magikarp 47/82 from Team Rocket.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C046,cards/binder_2/card_46_front.jpg,cards/binder_2/card_46_back.jpg,51/62,Krabby,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.1999,B01-C032,output/first_edition_review_crops_clean/B02-C046__Fossil__51_62__Krabby.jpg,Unlimited,Pokemon Krabby 51/62 Fossil Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Krabby 51/62 Fossil LP/MP,"Krabby 51/62 from Fossil.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C047,cards/binder_2/card_47_front.jpg,cards/binder_2/card_47_back.jpg,41/62,Sandslash,Fossil,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.2104,B01-C032,output/first_edition_review_crops_clean/B02-C047__Fossil__41_62__Sandslash.jpg,Unlimited,Pokemon Sandslash 41/62 Fossil Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Sandslash 41/62 Fossil LP/MP,"Sandslash 41/62 from Fossil.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C048,cards/binder_2/card_48_front.jpg,cards/binder_2/card_48_back.jpg,43/64,Primeape,Jungle,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.1335,B01-C110,output/first_edition_review_crops_clean/B02-C048__Jungle__43_64__Primeape.jpg,Unlimited,Pokemon Primeape 43/64 Jungle Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Primeape 43/64 Jungle LP/MP,"Primeape 43/64 from Jungle.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C049,cards/binder_2/card_49_front.jpg,cards/binder_2/card_49_back.jpg,31/64,Vileplume,Jungle,Rare,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk_or_lot,NO,vision_full_card_api_validated,0.4205,B01-C057,output/first_edition_review_crops_clean/B02-C049__Jungle__31_64__Vileplume.jpg,Unlimited,Pokemon Vileplume 31/64 Jungle Unlimited MP,,,0.73,1.46,2.25,1.46,APIFY_SOLD_COMPS_PRIORITY_CARD,Pokemon Vileplume 31/64 Jungle LP/MP,"Vileplume 31/64 from Jungle.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.","Pokemon TCG  - Jungle 1st ed. (1999) Pick Your Card, Complete Your Set NM-HP || Rare Vileplume Jungle Set Pokemon Card 31/64 TCG 1999 WOTC || Pokémon TCG Vileplume 15/64 Holo Rare Unlimited Card Jungle 1999 || Jungle Set Pokémon TCG -Pick Your Card- ##/64 Regular Unlimited Common/Uncommon || VILEPLUME 1999 POKEMON BASE JUNGLE RARE 31/64 Q2283 || Pokémon TCG Vileplume Jungle 31/64 Regular Unlimited Rare || Pokémon TCG Vileplume Jungle Card 31/64 Unlimited Rare Non-Holo - MP || Vileplume 31/64 Jungle Regular || Vileplume 31/64 Jungle Regular Rare || Pokémon TCG - Vileplume 31/64 - Jungle - RARE 1999",0.73 | 0.99 | 0.99 | 1.08 | 1.25 | 1.50 | 1.77 | 1.99 | 2.00 | 2.25
B02-C050,cards/binder_2/card_50_front.jpg,cards/binder_2/card_50_back.jpg,38/102,Poliwhirl,Base,Uncommon,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,bulk,NO,vision_full_card_api_validated,0.1328,B01-C032,output/first_edition_review_crops_clean/B02-C050__Base__38_102__Poliwhirl.jpg,Unlimited,Pokemon Poliwhirl 38/102 Base Unlimited MP,1.68,TCGPLAYER_MARKET,,,,1.18,TCG_API_REFERENCE_ESTIMATE_70_PERCENT_FOR_LP_MP,Pokemon Poliwhirl 38/102 Base LP/MP,"Poliwhirl 38/102 from Base.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C051,cards/binder_2/card_51_front.jpg,cards/binder_2/card_51_back.jpg,45/62,Weezing,Fossil,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.2491,B01-C032,output/first_edition_review_crops_clean/B02-C051__Fossil__45_62__Weezing.jpg,Unlimited,Pokemon Weezing 45/62 Fossil Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Weezing 45/62 Fossil LP/MP,"Weezing 45/62 from Fossil.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C052,cards/binder_2/card_52_front.jpg,cards/binder_2/card_52_back.jpg,46/102,Charmander,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,bulk,NO,vision_full_card_api_validated,0.2857,B01-C110,output/first_edition_review_crops_clean/B02-C052__Base__46_102__Charmander.jpg,Unlimited,Pokemon Charmander 46/102 Base Unlimited MP,2.22,TCGPLAYER_MARKET,,,,1.55,TCG_API_REFERENCE_ESTIMATE_70_PERCENT_FOR_LP_MP,Pokemon Charmander 46/102 Base LP/MP,"Charmander 46/102 from Base.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C053,cards/binder_2/card_53_front.jpg,cards/binder_2/card_53_back.jpg,38/102,Poliwhirl,Base,Uncommon,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,bulk,NO,vision_full_card_api_validated,0.2046,B01-C057,output/first_edition_review_crops_clean/B02-C053__Base__38_102__Poliwhirl.jpg,Unlimited,Pokemon Poliwhirl 38/102 Base Unlimited MP,1.68,TCGPLAYER_MARKET,,,,1.18,TCG_API_REFERENCE_ESTIMATE_70_PERCENT_FOR_LP_MP,Pokemon Poliwhirl 38/102 Base LP/MP,"Poliwhirl 38/102 from Base.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B02-C054,cards/binder_2/card_54_front.jpg,cards/binder_2/card_54_back.jpg,48/62,Grimer,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.3525,B01-C057,output/first_edition_review_crops_clean/B02-C054__Fossil__48_62__Grimer.jpg,Unlimited,Pokemon Grimer 48/62 Fossil Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Grimer 48/62 Fossil LP/MP,"Grimer 48/62 from Fossil.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
